"","text","score","sentiment"
"895","ayan muas geratis listrik perpanjangtidakblasan sekal aplikasi mlhan bingung",-1,"Negatif"
"896","menu merubahedit data hasil ubah data buruk",-1,"Negatif"
"897","mudah aplikasimobile rusak langsung ditindaklanjuti mohonbabelan masuk list daerah teluk pucung masukmedan satria mohon tingkat kinerjadaerah april kali mati lampu terimakasih",-1,"Negatif"
"898","kali prosedur atur sedia aplikasi milik bumn",-1,"Negatif"
"899","aplikasi upgrade nomor langgan simpan hilang ipdel orangparrah data pemakaian hilang anjir rrrr",-1,"Negatif"
"900","madam tulis selesai nyala nyala tugas",-1,"Negatif"
"901","kovid gagal cobanamtibintamya",-1,"Negatif"
"902","aplikasi mudah cari informasi kenaaplikasi bantu laku pembayaranpengaduan dllterimakasih",-1,"Negatif"
"903","aplikasinotifikasi beli token berhasilkadang beli token gagalpadahal beli apajdi khawatirtagih bengkak",-1,"Negatif"
"904","baguslayan ubah dayacuman layan kalo turun layan layan",-1,"Negatif"
"905","informasi",-1,"Negatif"
"906","mohon maaf lapor ganggu listrik padam pakai aplikasi status lapor selesai nyalapadahal sekal tugas",-2,"Negatif"
"907","lapor meter prabayar tulis periksa layan pasword tugas ngisi tunggu tugas",-1,"Negatif"
"908","coba disiplin tugas lapanganada keluh ganggu laportugas lokasi statusselesai",-2,"Negatif"
"909","februari rumah kali mati lampu sebelah doang bayar listrik bayarjambu lurah kenanga cipindoh tangerang mohon ayan rutin",-3,"Negatif"
"910","susah verifikasi",-1,"Negatif"
"911","pakai aplikasimeng hubung langsun keluh mlammalampagi tindakkeluh lampu padam bangun meter lokasi tinggal lampu padamdi tetanggabirman lampumalam nyala",-1,"Negatif"
"912","enak aplikasiriwayat tagih",-1,"Negatif"
"913","aplikasi bagus tolong ditambahin informasi pemakaianpemakaianinformasicatat tanggal pencatatn krosceck suai nilai buruk gawai catatutama terima kasih",-1,"Negatif"
"914","gangguanpadam lapor aplikasi riwat selesai tangani padam tolongkondisi laangan susunguhnya",-1,"Negatif"
"915","ayaninstalasi jalan lapor tindak tera selesaipdhal orangkalo lapor kena meter jalan salah lapor tindak",-8,"Negatif"
"916","verifikasi lambat",-1,"Negatif"
"917","aplikasimobilebangetbeli token biaya admin info madam lapor ganggu daya bisasemuanya aplikasi komplit bangetdownload manfaat",-1,"Negatif"
"918","lapor ganggu mudahbeli token byar listrik mudahkirim angka meter mudahtambah daya main mudahtoppaplikasi",-3,"Negatif"
"919","simulasi hitung beli tokencetak invoice stand meter",-1,"Negatif"
"920","ecek tagih masuklanggan dipaste",-1,"Negatif"
"921","iklan suai nyata mudahhny slogan nyata ribetgiliran bayar telat gilir keluh susah ampun maaf kecewa aplikasi",-3,"Negatif"
"922","riwayat transaksi beli token akses butuh catat buku",-1,"Negatif"
"923","masuk aplikasi daftar",-1,"Negatif"
"924","tolong tingkatnyakadangbutuhdikirimbuat lapor",-1,"Negatif"
"925","desa kemaduh mati lampu rumah rtrwskrank",-2,"Negatif"
"926","aplikasi lemot labih bagus update",-1,"Negatif"
"927","penanganan lambat",-1,"Negatif"
"928","aplikasimaju konsumen lapor kantorkalilistrik padam guys padam rencana padam rencana padam rencana pemeliharaan kabel konstruksi jaringlistrik kitar padam rencana ganggu lokal hewan sengat listrikpohon robohdll intipadam rugi",-3,"Negatif"
"929","lapor lambat direspon",-2,"Negatif"
"930","fungsi swacam foto meter tanggal february ttpi htungan tagih angka meter tanggal february swacambrguna buang kuota",-1,"Negatif"
"931","lampu padambenerinya tegorlapang kendala kecuali",-1,"Negatif"
"932","aplikasi payahtidak nampilkan nomer token hilang",-1,"Negatif"
"933","mohon kalo idpel blokir kompensasi tagih listrik berik pemberitahuan langgan",-2,"Negatif"
"934","akses mohon pasang hilang aplikasi tolong tingkat",-1,"Negatif"
"935","error check estimasi pemakaian listrik typesubtypetype string",-1,"Negatif"
"936","ganggumobile tugas listrik mati aplikasi status selesai sala",-1,"Negatif"
"937","mantabklau sring mati listrikdan randublatungada stroomnetinternet biarantab",-1,"Negatif"
"938","jaring putus hubung live chat",-1,"Negatif"
"939","aplikasicepat tanggap menangani lapor",-1,"Negatif"
"940","lapor kemarin penanganan mohon tindak",-2,"Negatif"
"941","layan listrik mudah akses repot kantor daya lapor ganggu beli pulsa tinggal bukapilih fiturnya langkahberes info promotawarkannyata mantau listrik rumahjosss mantap pokok",-1,"Negatif"
"942","lapor keluhselesai ghoib",-1,"Negatif"
"943","matab ayan kali meter token komplain menufast respon langsung telepon tugas terimakasih",-1,"Negatif"
"944","semenjak update errormulu payah",-1,"Negatif"
"945","daftarloginaneh email mulu daftar sekal aneh sumpah aneh",-2,"Negatif"
"946","mohon maaf lapor bibik sabtu maret aplikasibibik pakai android hubungkirim nomer bibik aprilmerespon hubung merespon mohon ayan maksimal listrik rumah bibik ganggu trimakasih",-2,"Negatif"
"947","susah verifikasi",-1,"Negatif"
"948","error check estimasi pemakaian listrik typesubtypetype string",-1,"Negatif"
"949","susah masuk",-1,"Negatif"
"950","terima kasih ayan cepat ganggu listrik rumah ditangani tugas lapor ganggu aplikasi bantu",-1,"Negatif"
"951","aplikasi bagus tolong ditambahin informasi pemakaianpemakaianinformasicatat tanggal pencatatn krosceck suai nilai buruk gawai catatutama terima kasih",-1,"Negatif"
"952","notifikasi beli token hasil kadang notifikasi beli token gagal ulang laku transaksi tolong beneri curiga",-2,"Negatif"
"953","bingungbagaimana daftar pemasangan meter aplikasi iniada",-1,"Negatif"
"954","bagus aplikasi mudah lapor ganggu listrikkirimkabel listrik putus tibatiba status selesai listrik nyala tolong tugas update statusupdatenya suai laporpersis ditangani kirimberulangulangrepot tolong",-3,"Negatif"
"955","mudah lapor ganggu info padam",-2,"Negatif"
"956","suruh udin download kawan hati sombong downloadmobile",-1,"Negatif"
"957","tindak cepat notifikasi kirim regu hilang lapor harapkoneksi nomer whatsapp sedia room chat customer ayancepat ayanganggu",-2,"Negatif"
"958","mogacepat respon nyata benahaman data ayan rawan sekal pungli",-2,"Negatif"
"959","download masuk susah sekal daftar email password",-2,"Negatif"
"960","jelek aplikasifoto selfie foto bagusrekamgelap situs plnnya plncoid daftar kode verifikasi mulu direfresh kali kalidigital aplikasi downgrade",-3,"Negatif"
"961","kalikantorlapor aplikasi kali lapor aplikasi tindak telepon kali riwayat terang dtangani selesai realdatangfu lapor solusi",-1,"Negatif"
"962","ribet",-1,"Negatif"
"963","bingung pakai ribet",-2,"Negatif"
"964","suruh udin download kawan hati sombong downloadmobile",-1,"Negatif"
"965","mohon maaf lapor ganggu listrik padam pakai aplikasi status lapor selesai nyalapadahal sekal tugas",-2,"Negatif"
"966","assalamualaikum warahmatullahi wabarokaatuh bantulistrik rumah mati meter cantum tulis periksa maafdana biaya anggur uang bayar tugas",-2,"Negatif"
"967","input ajuk keluh muncul pesanstateno element",-1,"Negatif"
"968","kali gagaljangka lumayan selang update aplikasi update aplikasi akun deteksiulang paswsalah mesti ganti pasw",-1,"Negatif"
"969","eror foto ktpnya",-1,"Negatif"
"970","meter tulis eror",-2,"Negatif"
"971","buka kali hapus play storedariarahdownload",-1,"Negatif"
"972","lapor field history muncultitik wilayah muncul kotak warnatutuphistory mohon difix terinakasih",-1,"Negatif"
"973","penanganan bagus tugas lapanganannya hujan angin main mati listrik padam pagi sahur hidup kayak penangannyatolong nang madam itukatax pltu padam trsapalagi puasa padam malamtugas orang terawehtadarustolongpenanganannya tugas lapang ituterimakasih",-1,"Negatif"
"974","lapor ganggu sespon area hubung kali",-2,"Negatif"
"975","babi",-1,"Negatif"
"976","kecewa chat costumer servis tolong kilometer erorburik",-1,"Negatif"
"977","transaksi nyata upgred akun payah",-1,"Negatif"
"978","menu merubahedit data hasil ubah data buruk",-1,"Negatif"
"979","aplikasi bagusmasyarakat kantor lakulaporaplikasi monitor progres keluh bravo",-1,"Negatif"
"980","token pulsa listrik gagalcoba tulis gagal beli kali konter gagal mohon bantu",-1,"Negatif"
"981","mobile bantu mudah langgan ecek bayar tagih listrik lapor ganggu",-1,"Negatif"
"982","beli token status proses lamaaa nomer token muncul buruk",-1,"Negatif"
"983","terima kasih ayan cepat ganggu listrik rumah ditangani tugas lapor ganggu aplikasi bantu",-1,"Negatif"
"984","aplikasicepat tanggap menangani lapor",-1,"Negatif"
"985","histori muncul muncul bentar hilang mengupdate layan full service",-1,"Negatif"
"986","kovid gagal cobanamtibintamya",-1,"Negatif"
"987","moga aplikasi langsung hubung pusat lapor gangguonline tanggap laporganggu listrik padam",-1,"Negatif"
"988","fitur bagus tingkat cepat reaksi tanggap tugassigap tuju alamat rumah lapor gangguanapalagi puasa hidup kulkas padamsaya tanggal april laporrumah periksa lampu tamper sala listrik rumah padamlapor berik penangananbutuhayoooooo bagus dukung",-1,"Negatif"
"989","mohon maaf lapor ganggu listrik padam pakai aplikasi status lapor selesai nyalapadahal sekal tugas",-2,"Negatif"
"990","upgrade akun banget prosestolaklanggan beda burek mata baca",-1,"Negatif"
"991","tarif dasar listrik madam yasementara ayan hati madam telat bayar cabutmadam milik langganmaaaaf maaaf jeramaaaaaaaaaaaf muluuuu",-2,"Negatif"
"992","aplikasilumayan kinerja teknisibohong mbuat lapor aplikasi listrik nyala tulis nyala bohong tumbuh bibit koruptor",-2,"Negatif"
"993","kemarin daftar masuk",-1,"Negatif"
"994","fitur bagus tingkat cepat reaksi tanggap tugassigap tuju alamat rumah lapor gangguanapalagi puasa hidup kulkas padamsaya tanggal april laporrumah periksa lampu tamper sala listrik rumah padamlapor berik penangananbutuhayoooooo bagus dukung",-1,"Negatif"
"995","coba komen orang bagus moga",-1,"Negatif"
"996","pakaiprovinsi databasenyagimana lapor gngguan",-1,"Negatif"
"997","terimakasih pelayanannyalistrik rumah nyala lagiberkat tugas dtang memperbaikinyasemoga kinerja kedepannyakritik saran tugas ayan service profesional disiplin jalan tugasnyadan tanggung hasil pekerjaannyaseblumnya maaf sdhx hubung langsung kantor plnuntuk layan",-1,"Negatif"
"998","lampu desa marom camatkabupaten toba sumatera utara penuh arti cahaya lampu arus mohon hatimasyarakat siksapadam masyarakat batas sabar mohon hati serius",-1,"Negatif"
"999","lihat tagih bayar pasca bayaraplikasi gagal",-1,"Negatif"
"1000","gagal verifikasi",-1,"Negatif"
"1001","daftar online pemasangan meter listrik pasang cipta korupsi calo kinerja buruk",-3,"Negatif"
"1002","ayan listrik jambi khusus sungai bahar buruk",-1,"Negatif"
"1003","kalo kirimlangsung kirim keluh",-1,"Negatif"
"1004","simple mudah lapor listrik ribet kantor duduk santai tugas",-2,"Negatif"
"1005","aplikasimaju konsumen lapor kantorkalilistrik padam guys padam rencana padam rencana padam rencana pemeliharaan kabel konstruksi jaringlistrik kitar padam rencana ganggu lokal hewan sengat listrikpohon robohdll intipadam rugi",-3,"Negatif"
"1006","aplikasi bagus prlayanannya muas wilayah jatibarangindramayuteknisinya lambat masalh ganggu padam listrik",-2,"Negatif"
"1007","kalitagih muncul idpl blokir terussssssssss",-1,"Negatif"
"1008","kalikantorlapor aplikasi kali lapor aplikasi tindak telepon kali riwayat terang dtangani selesai realdatangfu lapor solusi",-1,"Negatif"
"1009","ayan buruk mati lampu alas minggu mati lampu mati lampu aneh bayar bengkak aneh kecewa",-5,"Negatif"
"1010","histori tampil tagih update",-1,"Negatif"
"1011","buka kali hapus play storedariarahdownload",-1,"Negatif"
"1012","alhamdulillah bantu aplikasimobile inid ganggu ampir desa mati lampu mati hidupsetelah lapor pakai aplikasi langsung respon listrik nyala",-2,"Negatif"
"1013","ganggumobile tugas listrik mati aplikasi status selesai sala",-1,"Negatif"
"1014","mati lampu nyalatindak",-1,"Negatif"
"1015","invoice lengkap update masuk pakai lupa password masuk rubah full servis fiturriwayat pemakaian tanggal bayarlunas versi overall bagus",-2,"Negatif"
"1016","mohon maaf lapor ganggu listrik padam pakai aplikasi status lapor selesai nyalapadahal sekal tugas",-2,"Negatif"
"1017","lambat sekal ayan kurg muas",-1,"Negatif"
"1018","tugas layan keluh langgan baiksemogalayan tanggap keluh langgan",-2,"Negatif"
"1019","parametertulis eror",-1,"Negatif"
"1020","ayan bagus orang ramah sombong cepat selesaiperkejaaanrapi pokok muas",-1,"Negatif"
"1021","lampu padambenerinya tegorlapang kendala kecuali",-1,"Negatif"
"1022","terimah kasihsukaramelapor informasi menit kabar tugasmantab terimah kasih layan",-1,"Negatif"
"1023","verifikasi lambat",-1,"Negatif"
"1024","penanganan bagus tugas lapanganannya hujan angin main mati listrik padam pagi sahur hidup kayak penangannyatolong nang madam itukatax pltu padam trsapalagi puasa padam malamtugas orang terawehtadarustolongpenanganannya tugas lapang ituterimakasih",-1,"Negatif"
"1025","rumah kosong pakai listrikkayak lampubayar mahal rumah tempatinlistrikpakai kayak lampu mesinmesin cucibikin aneh rumah pakai listrikbayarmahal",-4,"Negatif"
"1026","aplikasi ribet",-1,"Negatif"
"1027","oengajuan keluh listrik mati aplikasi tulis jalan lacak lokasi berubahd aplikasi tulis nyala kenyataanya padamaplikasi",-5,"Negatif"
"1028","mending hapus playstore aplikasiluncur",-1,"Negatif"
"1029","aplikasi bagus asih info riwayat beli token ecek tagih listrik moga update info lengkap",-2,"Negatif"
"1030","aplikasi sibuk error tolong",-1,"Negatif"
"1031","simple mudah lapor listrik ribet kantor duduk santai tugas",-2,"Negatif"
"1032","hancur parah ayan jelek lelet",-4,"Negatif"
"1033","lokasi bekas titik suai provinsi pasang jawa timur aplikasi payah",-1,"Negatif"
"1034","terimakasihmobileanda bantu kamiuntuk lapor kalo ganggu listrik tmpat",-1,"Negatif"
"1035","saranmobile laku chating online langgan sulit ganggulanggan lapor ganggu tampil progres apajika ganggulisttik padamterima kasih improvemobile",-2,"Negatif"
"1036","ecek tagih listrik maret",-1,"Negatif"
"1037","aplikasi merespon keluh konsumen status lapor tugas regu jalan kerja selesai tugasmobile",-2,"Negatif"
"1038","mohon maaf layanribet kantorcabang sumenep lapor ganggu listrik rumah satpam bilang lapor layan aplikasimobile pulang hasil coba downloadmobile lapor aplikasi nyata sedia daerah coba nelpon layantanggap pulsa habis trnyta reformasi",-2,"Negatif"
"1039","daftar bilang email daftar pakai fitur lupa sandi email masuk aplikasi fake real",-2,"Negatif"
"1040","mantabklau sring mati listrikdan randublatungada stroomnetinternet biarantab",-1,"Negatif"
"1041","lapormobile tugas nakal lapor kerja selesai tugas cobamobile laku telfon langsung langgan verifikasijaring listrik",-1,"Negatif"
"1042","pengaduanbtentang madam listrik daerah rumah rumah",-2,"Negatif"
"1043","aplikasi bagus tolong ditambahin informasi pemakaianpemakaianinformasicatat tanggal pencatatn krosceck suai nilai buruk gawai catatutama terima kasih",-1,"Negatif"
"1044","masuk daftar akun eror konfirmasi passwort arah",-1,"Negatif"
"1045","aplikasimobile kirim kodekalo meter tulis periksa terimakasih",-1,"Negatif"
"1046","mohon tanggap laporanapakah selesai belumjangan pakai sistem absasal senanglaporan tanggap selesai lapor aplikasikatanya lokasi ditemukanitu mustahil samping rumah tiang listrik ditemukanbeli listrik dayasayang",-3,"Negatif"
"1047","penangananya lambat",-1,"Negatif"
"1048","aplikasi error hubung server tampil tarikfiturbikin pusing",-2,"Negatif"
"1049","tolong tingkatnyakadangbutuhdikirimbuat lapor",-1,"Negatif"
"1050","informasi",-1,"Negatif"
"1051","lapor ganggu chattugas",-2,"Negatif"
"1052","update komplen madam lokasi gagal temu",-1,"Negatif"
"1053","aplikasi payah",-1,"Negatif"
"1054","menu merubahedit data hasil ubah data buruk",-1,"Negatif"
"1055","coba verifikasi akun susah langkah foto identitas gambar ciut tolong",-2,"Negatif"
"1056","aplikasi bantu mudah keluh keluh listrik tertentupelayanan tugas gercep fastrespon langsung ditanganii sukses sehat moga sehat lancar jalan tugas bpkpetugasterimakasih",-1,"Negatif"
"1057","terima kasih ayan cepat ganggu listrik rumah ditangani tugas lapor ganggu aplikasi bantu",-1,"Negatif"
"1058","butuh token stimulus gagal pakai discount sekal",-1,"Negatif"
"1059","gangguanpadam lapor aplikasi riwat selesai tangani padam tolongkondisi laangan susunguhnya",-1,"Negatif"
"1060","aplikasi kasih menu lihat sisa token biar repot lihat kwhnya langsung dengar alarm pantau aplikasi sisa tokennya",-2,"Negatif"
"1061","aplikasi ribet",-1,"Negatif"
"1062","aplikasi error coba kali kali daftar daya gagal",-3,"Negatif"
"1063","tolong tingkatnyakadangbutuhdikirimbuat lapor",-1,"Negatif"
"1064","madam rumah tanggalbarusan lapang tugas terima kasih keperdulianlangganmasuk tugas teknis informasi langgan lapor masuk informasi maju",-1,"Negatif"
"1065","aplikasi eror",-1,"Negatif"
"1066","aplikasi jelek uang rakyat pakai bikin aplikasi abal daftra wlopun pakai emaildeteksi daftar aneh",-1,"Negatif"
"1067","senangmobile rusak ganggu tugas langsung cepat tanggap tingkatbiar lengkap fiturnya terima kasih",-1,"Negatif"
"1068","aplikasi bagustapi coba kalo beli token listrik pakai pulsapasti enekkhususnya orang rekening paham uang digitalitu gampang simpel",-1,"Negatif"
"1069","lapor field history muncultitik wilayah muncul kotak warnatutuphistory mohon difix terinakasih",-1,"Negatif"
"1070","respon hadap lapor masyarakat kelisrikan tanggap bagusmogaterusmajuindonesia",-1,"Negatif"
"1071","aplikasi inci cantum tagih",-1,"Negatif"
"1072","terimah kasihsukaramelapor informasi menit kabar tugasmantab terimah kasih layan",-1,"Negatif"
"1073","aplikasilumayan kinerja teknisibohong mbuat lapor aplikasi listrik nyala tulis nyala bohong tumbuh bibit koruptor",-2,"Negatif"
"1074","beli token status proses lamaaa nomer token muncul buruk",-1,"Negatif"
"1075","token pulsa listrik gagalcoba tulis gagal beli kali konter gagal mohon bantu",-1,"Negatif"
"1076","aktivasi akunaktivitas bilang email daftar ganti email",-2,"Negatif"
"1077","histori muncul muncul bentar hilang mengupdate layan full service",-1,"Negatif"
"1078","server error",-1,"Negatif"
"1079","verifikasi lambat",-1,"Negatif"
"1080","please kayak orang stres naikin saklar mati eror kalilambat sekal jarak rumah kantorkota sidoarjo hujan kayak orang stres nyalain saklar mulunyala habis mati mndi susah setrika susah mogakali langsung gilir telatlangsung putus konfirmasi main putus",-12,"Negatif"
"1081","bukamobile daftar kembalipadahal tugas catat meter bantu daftar sampaix foto profil koneksimobile foto tugas catat meter",-1,"Negatif"
"1082","daftar email daftar parah",-3,"Negatif"
"1083","assalamualaikum warahmatullahi wabarokaatuh bantulistrik rumah mati meter cantum tulis periksa maafdana biaya anggur uang bayar tugas",-2,"Negatif"
"1084","aplikasimobilebangetbeli token biaya admin info madam lapor ganggu daya bisasemuanya aplikasi komplit bangetdownload manfaat",-1,"Negatif"
"1085","invoice lengkap update masuk pakai lupa password masuk rubah full servis fiturriwayat pemakaian tanggal bayarlunas versi overall bagus",-2,"Negatif"
"1086","foto selfi gelap",-1,"Negatif"
"1087","senangmobile rusak ganggu tugas langsung cepat tanggap tingkatbiar lengkap fiturnya terima kasih",-1,"Negatif"
"1088","mantapkalau fast respon feedbacknya tindak sekedar suggestionsetiaplapor masyarakatkalau clear tolong feedbackclearthanksemoga jayamantap ntuk layan masyarakat",-1,"Negatif"
"1089","ampas listrik mati lapor listrik mati claim nyala daerahjalur jalur nyala lancar mati bosan lapor",-7,"Negatif"
"1090","laporkali kaliditanganilaporan pakai aplikasi keteranganny proses selsai ditangani sekal tugas rating rubahyg sebelumnyperbaikansetelah keluh ditanganipenjelasanpelyanan",-1,"Negatif"
"1091","lapor listrik daerah tanggap aplikasi beres sekal coba serius",-1,"Negatif"
"1092","tolong tingkatnyakadangbutuhdikirimbuat lapor",-1,"Negatif"
"1093","matab ayan kali meter token komplain menufast respon langsung telepon tugas terimakasih",-1,"Negatif"
"1094","kecewa chat costumer servis tolong kilometer erorburik",-1,"Negatif"
"1095","butuh token stimulus gagal pakai discount sekal",-1,"Negatif"
"1096","alhmdllah begutu lapor langsungalhamdulillah lamputerang kerjaramah sopan",-1,"Negatif"
"1097","proses bayarbayar aplikasi kecewa aplikasi batalrubah batalaplikasi icon batalsekal kesankayak pemaksaan coba",-2,"Negatif"
"1098","status selesai payah",-1,"Negatif"
"1099","ajar",-1,"Negatif"
"1100","ganggu listrik aplikasi kirim puluh kali gagal",-2,"Negatif"
"1101","ganggumobile tugas listrik mati aplikasi status selesai sala",-1,"Negatif"
"1102","cukkkk nyusain orang jancokkkk aplikasi ghatak",-1,"Negatif"
"1103","aplikasi payah",-1,"Negatif"
"1104","ayankecewa hubung ganggu rusak listrik rumahbilang hubung rumah noantrian ticket hasil tungguhubung",-3,"Negatif"
"1105","installlapor kantor ayan suruh pulang lakulaporayan tindak tugaslapor pagi sore tindak lapor harap tugastanggap merespon cepatajuk",-3,"Negatif"
"1106","usul mudahtoken prabayar cari token beli diinput meter listrik otomatis masuk praktiss salam",-1,"Negatif"
"1107","daftar verivikasi status proses yahemnktrimanya",-1,"Negatif"
"1108","cepat layan kantor usir suruh laporemail laporemailrobot orang aplikasi email chat otomatis tolong main usir usir lempar lempar enggan layan bikin sistem robot otomatis",-6,"Negatif"
"1109","lapor ganggu mudahbeli token byar listrik mudahkirim angka meter mudahtambah daya main mudahtoppaplikasi",-3,"Negatif"
"1110","lapor aplikasi padam listrikhasil aplikasi tulis nyala selesai nyata nyala listriknyaayolah benarjika nyalatulis nyalaxlapor inidan kenyataannyathx",-2,"Negatif"
"1111","masuk aplikasi daftar",-1,"Negatif"
"1112","bikin laporstasusnya selesai kabel putus tempel selokan",-1,"Negatif"
"1113","mudah lapor ganggu info padam",-2,"Negatif"
"1114","uptade cari grariss tokensangtt menyeballuptade",-1,"Negatif"
"1115","aplikasi promo srtoomnet klik layanmaksimal",-1,"Negatif"
"1116","notifikasi info padam nyala update daerah mati lampu beritahu",-1,"Negatif"
"1117","terimakasih bantu cari informasi sampa keluh langgan",-2,"Negatif"
"1118","kecewa layan plnkwhtoken lapor kantor tanganisaya lapor jumat tugassangatkecewa",-3,"Negatif"
"1119","suruh ganti nomer aplikasimobile arti nomer nomer langgan suruh paksa aplikasinomer linkmobilesemangat langgan kecewa aplikasi bantu masyarakat indonesia maju",-2,"Negatif"
"1120","mantapkalau fast respon feedbacknya tindak sekedar suggestionsetiaplapor masyarakatkalau clear tolong feedbackclearthanksemoga jayamantap ntuk layan masyarakat",-1,"Negatif"
"1121","daftar",-1,"Negatif"
"1122","errorsaat lapor keluhangangguan",-1,"Negatif"
"1123","fiturnomor meter putar aplikasisalah aduh",-1,"Negatif"
"1124","eror bugnyaduit tinggal pilihpintarngirit layan masyarakat",-1,"Negatif"
"1125","buruk ayan drespon",-1,"Negatif"
"1126","kilometer listik rumah kena bnjir dudalam kilo metertolong dicectakut bahaya",-2,"Negatif"
"1127","aplikasi bagus sayang gawaiteknisiattitude buruk teknisi koordinasi lapor kali respontunggu lapor ulang aplikasi telpon langsung daerahresponnyanyata bentak batal laporanya numpuktelepon kecewa banget",-2,"Negatif"
"1128","kasih bintang token beli tanggal gagal masuk hubungwilayah kasih kode token baris masuk suruh beli token laksana masuk token masuk gagal gagal masuk tanggungganti rugi ribu kampung suruh mengiklaskan iklas rugi langgan",-4,"Negatif"
"1129","kali prosedur atur sedia aplikasi milik bumn",-1,"Negatif"
"1130","lokasi bekas titik suai provinsi pasang jawa timur aplikasi payah",-1,"Negatif"
"1131","tugas regu kadang tugas regu hilangdirespon aplikasi eror plnnya",-1,"Negatif"
"1132","kali gagaljangka lumayan selang update aplikasi update aplikasi akun deteksiulang paswsalah mesti ganti pasw",-1,"Negatif"
"1133","mudah aplikasimobile rusak langsung ditindaklanjuti mohonbabelan masuk list daerah teluk pucung masukmedan satria mohon tingkat kinerjadaerah april kali mati lampu terimakasih",-1,"Negatif"
"1134","bagus mudah ecek tagih informasirekening listrik bantu pandemi terimakasih",-1,"Negatif"
"1135","listrik mati terusharixstatus laporregu penugasantapi tunggu datangpara tenishormat nyalatrus ditinggaldicari masalahnyabiar mati",-1,"Negatif"
"1136","chat susah bentar connek sebenttar",-1,"Negatif"
"1137","aplikasi buka klik aplikasilangsung sendirigaksistem aplikasiterhentiandroid",-1,"Negatif"
"1138","download masuk susah sekal daftar email password",-2,"Negatif"
"1139","aplikasi klik pasang propinsi pilih suai daerah alamat biar langsung orang",-1,"Negatif"
"1140","tmpat sring mati harisya kasih bntang kalonormal mati kalo kndalakalo sdang pemeliharaan listrik kasih bntang",-2,"Negatif"
"1141","aplikasi susah ganti passworddicoba ulang buka email error",-3,"Negatif"
"1142","mati",-1,"Negatif"
"1143","aplikasi upgrade nomor langgan simpan hilang ipdel orangparrah data pemakaian hilang anjir rrrr",-1,"Negatif"
"1144","aplikasi lapor salah tulis laporlapor suai ajar tugas",-4,"Negatif"
"1145","ayan lapor padam lansung tindak respon pantau rumah listrik padam",-3,"Negatif"
"1146","buka kali hapus play storedariarahdownload",-1,"Negatif"
"1147","metode pembelajaran debet mandiri debetpakai dululah edit alamat cantum tagih salah",-1,"Negatif"
"1148","daftar pasangtransfer masuk",-1,"Negatif"
"1149","aplikasi bagus coba hapus donlowd muncul jaring server eror kalo eror manusiaaplikasi eror",-4,"Negatif"
"1150","transaksi pakai baca gagal mulu",-2,"Negatif"
"1151","update versi yakdi play stroe versi lamaudah coba hapus pasang ulang aplikasinyatapi terinstal",-1,"Negatif"
"1152","butuh sempurna lapor langgan area langsung hubung layan area",-1,"Negatif"
"1153","assalamu alaikum mohon maafsero listrik alami madam tiada henti malam madam wilayatulung selapan kitar puasa jarang makan sahur dikeheningan malam gelap gulita telepon tugas bilang ganggu wilayah kitarganggu tugas peralatanya",-2,"Negatif"
"1154","kalo kirimlangsung kirim keluh",-1,"Negatif"
"1155","input datalanggan temu pakailapor keluh pitam",-1,"Negatif"
"1156","ayan buruk",-1,"Negatif"
"1157","daftar akunemail sekal pakai cantum email pakai",-1,"Negatif"
"1158","aplikasi lemot labih bagus update",-1,"Negatif"
"1159","mobile bantu lapor keluh ganggu putar listrik jayaterang neger",-2,"Negatif"
"1160","daftar bilang email daftar pakai fitur lupa sandi email masuk aplikasi fake real",-2,"Negatif"
"1161","respon hadap lapor masyarakat kelisrikan tanggap bagusmogaterusmajuindonesia",-1,"Negatif"
"1162","biaya admin kalah aplikasi sebelah respon keluh komen batas beli token",-3,"Negatif"
"1163","sistem aplikasi fotoselfi gagal",-1,"Negatif"
"1164","aplikasi instal masuklanggan muncul batas maksimaldaftarkosong alias",-1,"Negatif"
"1165","sekalmembantuapk jelasygbostransaksi kelihatanstrom token hilangsaya bayarhilang sajasaya coba hubung callcenterotomatis habis pulsa kapk sampahmakan gaji buta kausadis",-1,"Negatif"
"1166","bukamobile daftar kembalipadahal tugas catat meter bantu daftar sampaix foto profil koneksimobile foto tugas catat meter",-1,"Negatif"
"1167","ayan lapor padam lansung tindak respon pantau rumah listrik padam",-3,"Negatif"
"1168","kasih diskon beli token lihat usaha sebelah kasih poin transaksi aplikasi wkwkwkwkw",-1,"Negatif"
"1169","tolong tindak wilayahcakung dranneslistrik gawai muter kasih duit istilah suapp listrik stabil oknum loss listrik",-1,"Negatif"
"1170","daftar verivikasi status proses yahemnktrimanya",-1,"Negatif"
"1171","gangguanpadam lapor aplikasi riwat selesai tangani padam tolongkondisi laangan susunguhnya",-1,"Negatif"
"1172","aplikasi kasih menu lihat sisa token biar repot lihat kwhnya langsung dengar alarm pantau aplikasi sisa tokennya",-2,"Negatif"
"1173","live chat eror jaring stabil putus mending aplikasikecewa beli token hasil kode",-1,"Negatif"
"1174","camat sungai bahar kabupaten muaro jambi mati lampusolusi rugi orang",-3,"Negatif"
"1175","aplikasi lapor salah tulis laporlapor suai ajar tugas",-4,"Negatif"
"1176","ubah nomoralas daftar masuk nomor kalo lapor ganggu data langgan tugas ubung",-2,"Negatif"
"1177","susah sekal verifikasi data proses foto mati tangkap gambar",-3,"Negatif"
